physics_step,time,policy_step,qdot_norm,acc_norm,jerk_norm,qdot_1,acc_1,jerk_1,qdot_2,acc_2,jerk_2,qdot_3,acc_3,jerk_3,qdot_4,acc_4,jerk_4,qdot_5,acc_5,jerk_5,qdot_6,acc_6,jerk_6
10,0.0458333337,0,0.095667764544487,0.7017213702201843,208.33248901367188,0.0426391139626503,0.3127571642398834,-92.85377502441406,-0.0426391139626503,-0.3127571642398834,92.85377502441406,0.007864509709179401,0.05768604204058647,-17.126251220703125,0.0426391139626503,0.3127571642398834,-92.85377502441406,-0.0426391139626503,-0.3127571642398834,92.85377502441406,0.0426391139626503,0.3127571642398834,-92.85377502441406
11,0.0500000004,0,0.09615694731473923,0.11740458011627197,140.23602294921875,0.04285714402794838,0.05232721194624901,-62.5031852722168,-0.04285714402794838,-0.05232721194624901,62.5031852722168,0.007904724217951298,0.009651481173932552,-11.52829360961914,0.04285714402794838,0.05232721194624901,-62.5031852722168,-0.04285714402794838,-0.05232721194624901,62.5031852722168,0.04285714402794838,0.05232721194624901,-62.5031852722168
12,0.054166666700000005,1,0.09718849509954453,0.2524200975894928,33.41117477416992,0.043324388563632965,0.11213868111371994,14.354751586914062,-0.043324388563632965,-0.11213868111371994,-14.354751586914062,0.007783927023410797,-0.028991324827075005,-9.274272918701172,0.043324388563632965,0.11213868111371994,14.354751586914062,-0.043324388563632965,-0.11213868111371994,-14.354751586914062,0.043324388563632965,0.11213868111371994,14.354751586914062
13,0.058333333400000006,1,0.10336179286241531,1.5085375308990479,301.4681396484375,0.04611678048968315,0.6701740026473999,133.928466796875,-0.04611678048968315,-0.6701740026473999,-133.928466796875,0.007062004879117012,-0.17326129972934723,-34.62479019165039,0.04611678048968315,0.6701740026473999,133.928466796875,-0.04611678048968315,-0.6701740026473999,-133.928466796875,0.04611678048968315,0.6701740026473999,133.928466796875
14,0.06250000010000001,1,0.11721538007259369,3.374772071838379,447.896240234375,0.05236368253827095,1.4992563724517822,198.97975158691406,-0.05236368253827095,-1.4992563724517822,-198.97975158691406,0.0054469844326376915,-0.38760489225387573,-51.44245910644531,0.05236368253827095,1.4992563724517822,198.97975158691406,-0.05236368253827095,-1.4992563724517822,-198.97975158691406,0.05236368253827095,1.4992563724517822,198.97975158691406
15,0.0666666668,1,0.1389610320329666,5.276895523071289,456.5096435546875,0.062131527811288834,2.344282627105713,202.80628967285156,-0.062131527811288834,-2.344282627105713,-202.80628967285156,0.002921688836067915,-0.6060709357261658,-52.431846618652344,0.062131527811288834,2.344282627105713,202.80628967285156,-0.062131527811288834,-2.344282627105713,-202.80628967285156,0.062131527811288834,2.344282627105713,202.80628967285156
16,0.07083333350000001,1,0.16701118648052216,6.7842302322387695,361.76025390625,0.07468953728675842,3.0139222145080566,160.71348571777344,-0.07468953728675842,-3.0139222145080566,-160.71348571777344,-0.0003249533474445343,-0.7791940569877625,-41.54954528808594,0.07468953728675842,3.0139222145080566,160.71348571777344,-0.07468953728675842,-3.0139222145080566,-160.71348571777344,0.07468953728675842,3.0139222145080566,160.71348571777344
17,0.0750000002,1,0.19854770600795746,7.609686374664307,198.10948181152344,0.08877551555633545,3.3806345462799072,88.01095581054688,-0.08877551555633545,-3.3806345462799072,-88.01095581054688,-0.003966622985899448,-0.8740006685256958,-22.753585815429688,0.08877551555633545,3.3806345462799072,88.01095581054688,-0.08877551555633545,-3.3806345462799072,-88.01095581054688,0.08877551555633545,3.3806345462799072,88.01095581054688
18,0.0791666669,1,0.23013105988502502,7.609678268432617,0.0019472301937639713,0.10286147892475128,3.3806309700012207,-0.0008583068265579641,-0.10286147892475128,-3.3806309700012207,0.0008583068265579641,-0.007608287036418915,-0.873999297618866,0.0003290176100563258,0.10286147892475128,3.3806309700012207,-0.0008583068265579641,-0.10286147892475128,-3.3806309700012207,0.0008583068265579641,0.10286147892475128,3.3806309700012207,-0.0008583068265579641
19,0.0833333336,1,0.2583141028881073,6.7842559814453125,198.10133361816406,0.11541953682899475,3.0139336585998535,-88.0073471069336,-0.11541953682899475,-3.0139336585998535,88.0073471069336,-0.010854941792786121,-0.779197096824646,22.752527236938477,0.11541953682899475,3.0139336585998535,-88.0073471069336,-0.11541953682899475,-3.0139336585998535,88.0073471069336,0.11541953682899475,3.0139336585998535,-88.0073471069336
20,0.0875000003,1,0.2802470326423645,5.27687931060791,361.77032470703125,0.12518735229969025,2.34427547454834,-160.71795654296875,-0.12518735229969025,-2.34427547454834,160.71795654296875,-0.013380230404436588,-0.6060692071914673,41.550689697265625,0.12518735229969025,2.34427547454834,-160.71795654296875,-0.12518735229969025,-2.34427547454834,160.71795654296875,0.12518735229969025,2.34427547454834,-160.71795654296875
21,0.09166666700000001,1,0.2942781448364258,3.3747518062591553,456.5106201171875,0.13143421709537506,1.499247431755066,-202.8067169189453,-0.13143421709537506,-1.499247431755066,202.8067169189453,-0.014995238743722439,-0.38760197162628174,52.432132720947266,0.13143421709537506,1.499247431755066,-202.8067169189453,-0.13143421709537506,-1.499247431755066,202.8067169189453,0.13143421709537506,1.499247431755066,-202.8067169189453
22,0.0958333337,1,0.30055123567581177,1.5085757970809937,447.8822021484375,0.13422667980194092,0.6701909899711609,-198.97354125976562,-0.13422667980194092,-0.6701909899711609,198.97354125976562,-0.01571718230843544,-0.1732664406299591,51.44052505493164,0.13422667980194092,0.6701909899711609,-198.97354125976562,-0.13422667980194092,-0.6701909899711609,198.97354125976562,0.13422667980194092,0.6701909899711609,-198.97354125976562
23,0.10000000040000001,1,0.301600843667984,0.25240200757980347,301.4817199707031,0.13469389081001282,0.11213063448667526,-133.93447875976562,-0.13469389081001282,-0.11213063448667526,133.93447875976562,-0.01583797112107277,-0.028989313170313835,34.62650680541992,0.13469389081001282,0.11213063448667526,-133.93447875976562,-0.13469389081001282,-0.11213063448667526,133.93447875976562,0.13469389081001282,0.11213063448667526,-133.93447875976562
24,0.10416666670000001,2,0.30272695422172546,0.2702735364437103,5.673541069030762,0.1351967304944992,0.1206815168261528,2.0522117614746094,-0.1351967304944992,-0.1206815168261528,-2.0522117614746094,-0.015900837257504463,-0.015087871812283993,3.336345672607422,0.1351967304944992,0.1206815168261528,2.0522117614746094,-0.1351967304944992,-0.1206815168261528,-2.0522117614746094,0.1351967304944992,0.1206815168261528,2.0522117614746094
25,0.10833333340000001,2,0.3094571530818939,1.615249752998352,322.7942810058594,0.13820187747478485,0.7212352156639099,144.13287353515625,-0.13820187747478485,-0.7212352156639099,-144.13287353515625,-0.01627654768526554,-0.0901704952120781,-18.01982879638672,0.13820187747478485,0.7212352156639099,144.13287353515625,-0.13820187747478485,-0.7212352156639099,-144.13287353515625,0.13820187747478485,0.7212352156639099,144.13287353515625
26,0.11250000010000001,2,0.32451331615448,3.6134960651397705,479.57904052734375,0.14492473006248474,1.613484501838684,214.1398162841797,-0.14492473006248474,-1.613484501838684,-214.1398162841797,-0.017117053270339966,-0.20172132551670074,-26.772197723388672,0.14492473006248474,1.613484501838684,214.1398162841797,-0.14492473006248474,-1.613484501838684,-214.1398162841797,0.14492473006248474,1.613484501838684,214.1398162841797
27,0.11666666680000001,2,0.3480556011199951,5.6501784324646,488.8038024902344,0.15543679893016815,2.5228962898254395,218.25881958007812,-0.15543679893016815,-2.5228962898254395,-218.25881958007812,-0.018431294709444046,-0.31541791558265686,-27.287179946899414,0.15543679893016815,2.5228962898254395,218.25881958007812,-0.15543679893016815,-2.5228962898254395,-218.25881958007812,0.15543679893016815,2.5228962898254395,218.25881958007812
28,0.1208333335,2,0.37832269072532654,7.26413106918335,387.34857177734375,0.1689516007900238,3.2435522079467773,172.95741271972656,-0.1689516007900238,-3.2435522079467773,-172.95741271972656,-0.02012094482779503,-0.40551599860191345,-21.623538970947266,0.1689516007900238,3.2435522079467773,172.95741271972656,-0.1689516007900238,-3.2435522079467773,-172.95741271972656,0.1689516007900238,3.2435522079467773,172.95741271972656
29,0.12500000020000002,2,0.41227251291275024,8.147980690002441,212.12384033203125,0.18411079049110413,3.6382052898406982,94.71673583984375,-0.18411079049110413,-3.6382052898406982,-94.71673583984375,-0.02201617881655693,-0.45485612750053406,-11.841629981994629,0.18411079049110413,3.6382052898406982,94.71673583984375,-0.18411079049110413,-3.6382052898406982,-94.71673583984375,0.18411079049110413,3.6382052898406982,94.71673583984375
30,0.1291666669,2,0.44622230529785156,8.14797306060791,0.0019192324252799153,0.19926996529102325,3.6382017135620117,-0.0008583068265579641,-0.19926996529102325,-3.6382017135620117,0.0008583068265579641,-0.023911412805318832,-0.45485612750053406,0.0,0.19926996529102325,3.6382017135620117,-0.0008583068265579641,-0.19926996529102325,-3.6382017135620117,0.0008583068265579641,0.19926996529102325,3.6382017135620117,-0.0008583068265579641
31,0.1333333336,2,0.4764896035194397,7.264163017272949,212.11422729492188,0.21278482675552368,3.2435665130615234,-94.71244049072266,-0.21278482675552368,-3.2435665130615234,94.71244049072266,-0.025601070374250412,-0.4055177867412567,11.841200828552246,0.21278482675552368,3.2435665130615234,-94.71244049072266,-0.21278482675552368,-3.2435665130615234,94.71244049072266,0.21278482675552368,3.2435665130615234,-94.71244049072266
32,0.1375000003,2,0.5000318288803101,5.6501545906066895,387.3620300292969,0.2232968509197235,2.52288556098938,-172.9634246826172,-0.2232968509197235,-2.52288556098938,172.9634246826172,-0.026915306225419044,-0.3154165744781494,21.624290466308594,0.2232968509197235,2.52288556098938,-172.9634246826172,-0.2232968509197235,-2.52288556098938,172.9634246826172,0.2232968509197235,2.52288556098938,-172.9634246826172
33,0.14166666700000002,2,0.5150879621505737,3.6134719848632812,488.8038024902344,0.23001965880393982,1.6134737730026245,-218.25881958007812,-0.23001965880393982,-1.6134737730026245,218.25881958007812,-0.027755804359912872,-0.20171953737735748,27.28728675842285,0.23001965880393982,1.6134737730026245,-218.25881958007812,-0.23001965880393982,-1.6134737730026245,218.25881958007812,0.23001965880393982,1.6134737730026245,-218.25881958007812
34,0.1458333337,2,0.5218183398246765,1.615297794342041,479.5617370605469,0.23302489519119263,0.721256673336029,-214.13209533691406,-0.23302489519119263,-0.721256673336029,214.13209533691406,-0.028131525963544846,-0.09017317742109299,26.77112579345703,0.23302489519119263,0.721256673336029,-214.13209533691406,-0.23302489519119263,-0.721256673336029,214.13209533691406,0.23302489519119263,0.721256673336029,-214.13209533691406
35,0.1500000004,2,0.5229443907737732,0.27025753259658813,322.80963134765625,0.23352770507335663,0.12067436426877975,-144.13973999023438,-0.23352770507335663,-0.12067436426877975,144.13973999023438,-0.02819438837468624,-0.015086977742612362,18.020687103271484,0.23352770507335663,0.12067436426877975,-144.13973999023438,-0.23352770507335663,-0.12067436426877975,144.13973999023438,0.23352770507335663,0.12067436426877975,-144.13973999023438
36,0.1541666667,3,0.5240609049797058,0.2838742136955261,22.6510066986084,0.2340356409549713,0.12190460413694382,0.2952575385570526,-0.2340356409549713,-0.12190460413694382,-0.2952575385570526,-0.02786417119204998,0.07925211638212204,22.641382217407227,0.2340356409549713,0.12190460413694382,0.2952575385570526,-0.2340356409549713,-0.12190460413694382,-0.2952575385570526,0.2340356409549713,0.12190460413694382,0.2952575385570526
37,0.15833333340000003,3,0.5307391285896301,1.6964930295944214,339.0285339355469,0.2370711714029312,0.7285272479057312,145.5894317626953,-0.2370711714029312,-0.7285272479057312,-145.5894317626953,-0.025890696793794632,0.4736338257789612,94.65160369873047,0.2370711714029312,0.7285272479057312,145.5894317626953,-0.2370711714029312,-0.7285272479057312,-145.5894317626953,0.2370711714029312,0.7285272479057312,145.5894317626953
38,0.1625000001,3,0.545714795589447,3.7952659130096436,503.7054138183594,0.24386203289031982,1.629806637763977,216.30703735351562,-0.24386203289031982,-1.629806637763977,-216.30703735351562,-0.021475810557603836,1.059572696685791,140.6253204345703,0.24386203289031982,1.629806637763977,216.30703735351562,-0.24386203289031982,-1.629806637763977,-216.30703735351562,0.24386203289031982,1.629806637763977,216.30703735351562
39,0.16666666680000003,3,0.569222092628479,5.934388160705566,513.389404296875,0.25448042154312134,2.548413038253784,220.4655303955078,-0.25448042154312134,-2.548413038253784,-220.4655303955078,-0.014572558924555779,1.6567803621292114,143.329833984375,0.25448042154312134,2.548413038253784,220.4655303955078,-0.25448042154312134,-2.548413038253784,-220.4655303955078,0.25448042154312134,2.548413038253784,220.4655303955078
40,0.17083333350000002,3,0.5995882749557495,7.6295247077941895,406.8326110839844,0.26813191175460815,3.276357412338257,174.70663452148438,-0.26813191175460815,-3.276357412338257,-174.70663452148438,-0.005697406828403473,2.1300363540649414,113.58142852783203,0.26813191175460815,3.276357412338257,174.70663452148438,-0.26813191175460815,-3.276357412338257,-174.70663452148438,0.26813191175460815,3.276357412338257,174.70663452148438
41,0.17500000020000003,3,0.633815348148346,8.557839393615723,222.79551696777344,0.28344443440437317,3.6750051975250244,95.67546081542969,-0.28344443440437317,-3.6750051975250244,-95.67546081542969,0.004257610067725182,2.3892040252685547,62.20023727416992,0.28344443440437317,3.6750051975250244,95.67546081542969,-0.28344443440437317,-3.6750051975250244,-95.67546081542969,0.28344443440437317,3.6750051975250244,95.67546081542969
42,0.17916666690000002,3,0.6681919693946838,8.557822227478027,0.003959804307669401,0.2987569272518158,3.6749980449676514,-0.0017166136531159282,-0.2987569272518158,-3.6749980449676514,0.0017166136531159282,0.014212610200047493,2.38919997215271,-0.0009727477445267141,0.2987569272518158,3.6749980449676514,-0.0017166136531159282,-0.2987569272518158,-3.6749980449676514,0.0017166136531159282,0.2987569272518158,3.6749980449676514,-0.0017166136531159282
43,0.18333333360000004,3,0.6989480257034302,7.6295576095581055,222.78359985351562,0.3124084770679474,3.276371717453003,-95.6703109741211,-0.3124084770679474,-3.276371717453003,95.6703109741211,0.023087797686457634,2.130044937133789,-62.19720458984375,0.3124084770679474,3.276371717453003,-95.6703109741211,-0.3124084770679474,-3.276371717453003,95.6703109741211,0.3124084770679474,3.276371717453003,-95.6703109741211
44,0.18750000030000002,3,0.7229322791099548,5.9343719482421875,406.84454345703125,0.3230268359184265,2.548405885696411,-174.7117919921875,-0.3230268359184265,-2.548405885696411,174.7117919921875,0.02999103255569935,1.6567763090133667,-113.58446502685547,0.3230268359184265,2.548405885696411,-174.7117919921875,-0.3230268359184265,-2.548405885696411,174.7117919921875,0.3230268359184265,2.548405885696411,-174.7117919921875
45,0.191666667,3,0.7382967472076416,3.795224905014038,513.395263671875,0.32981762290000916,1.6297887563705444,-220.4680938720703,-0.32981762290000916,-1.6297887563705444,220.4680938720703,0.03440587967634201,1.0595632791519165,-143.33111572265625,0.32981762290000916,1.6297887563705444,-220.4680938720703,-0.32981762290000916,-1.6297887563705444,220.4680938720703,0.32981762290000916,1.6297887563705444,-220.4680938720703
46,0.19583333370000003,3,0.745171070098877,1.6965512037277222,503.6816101074219,0.3328532576560974,0.7285522818565369,-216.29673767089844,-0.3328532576560974,-0.7285522818565369,216.29673767089844,0.03637941926717758,0.4736494719982147,-140.61929321289062,0.3328532576560974,0.7285522818565369,-216.29673767089844,-0.3328532576560974,-0.7285522818565369,216.29673767089844,0.3328532576560974,0.7285522818565369,-216.29673767089844
47,0.20000000040000002,3,0.7463215589523315,0.28384914994239807,339.0484619140625,0.3333611488342285,0.12189387530088425,-145.59800720214844,-0.3333611488342285,-0.12189387530088425,145.59800720214844,0.036709606647491455,0.07924496382474899,-94.65707397460938,0.3333611488342285,0.12189387530088425,-145.59800720214844,-0.3333611488342285,-0.12189387530088425,145.59800720214844,0.3333611488342285,0.12189387530088425,-145.59800720214844
48,0.2041666667,4,0.7474814653396606,0.2965969443321228,8.817951202392578,0.3338698148727417,0.12207984179258347,0.0446319542825222,-0.3338698148727417,-0.12207984179258347,-0.0446319542825222,0.037192873656749725,0.11598407477140427,8.817386627197266,0.3338698148727417,0.12207984179258347,0.0446319542825222,-0.3338698148727417,-0.12207984179258347,-0.0446319542825222,0.3338698148727417,0.12207984179258347,0.0446319542825222
49,0.20833333340000001,4,0.7544184327125549,1.7725168466567993,354.22076416015625,0.336909681558609,0.7295679450035095,145.79713439941406,-0.336909681558609,-0.7295679450035095,-145.79713439941406,0.04008103534579277,0.693158745765686,138.52191162109375,0.336909681558609,0.7295679450035095,145.79713439941406,-0.336909681558609,-0.7295679450035095,-145.79713439941406,0.336909681558609,0.7295679450035095,145.79713439941406
50,0.2125000001,4,0.7699674367904663,3.9653382301330566,526.2771606445312,0.3437102437019348,1.6321347951889038,216.61602783203125,-0.3437102437019348,-1.6321347951889038,-216.61602783203125,0.046542175114154816,1.550673484802246,205.80352783203125,0.3437102437019348,1.6321347951889038,216.61602783203125,-0.3437102437019348,-1.6321347951889038,-216.61602783203125,0.3437102437019348,1.6321347951889038,216.61602783203125
51,0.21666666680000002,4,0.794359028339386,6.200319290161133,536.3953857421875,0.35434380173683167,2.552053689956665,220.780517578125,-0.35434380173683167,-2.552053689956665,-220.780517578125,0.05664500594139099,2.4246792793273926,209.76138305664062,0.35434380173683167,2.552053689956665,220.780517578125,-0.35434380173683167,-2.552053689956665,-220.780517578125,0.35434380173683167,2.552053689956665,220.780517578125
52,0.2208333335,4,0.8258470296859741,7.971428394317627,425.06610107421875,0.3680148124694824,3.2810423374176025,174.95726013183594,-0.3680148124694824,-3.2810423374176025,-174.95726013183594,0.06963369995355606,3.117286443710327,166.2257080078125,0.3680148124694824,3.2810423374176025,174.95726013183594,-0.3680148124694824,-3.2810423374176025,-174.95726013183594,0.3680148124694824,3.2810423374176025,174.95726013183594
53,0.22500000020000002,4,0.8613206744194031,8.941347122192383,232.7804412841797,0.3833492398262024,3.680262327194214,95.81278991699219,-0.3833492398262024,-3.680262327194214,-95.81278991699219,0.08420275896787643,3.4965739250183105,91.02899169921875,0.3833492398262024,3.680262327194214,95.81278991699219,-0.3833492398262024,-3.680262327194214,-95.81278991699219,0.3833492398262024,3.680262327194214,95.81278991699219
54,0.2291666669,4,0.896938681602478,8.941315650939941,0.007779456675052643,0.3986836075782776,3.6802480220794678,-0.0034332273062318563,-0.3986836075782776,-3.6802480220794678,0.0034332273062318563,0.09877179563045502,3.4965686798095703,-0.0012588499812409282,0.3986836075782776,3.6802480220794678,-0.0034332273062318563,-0.3986836075782776,-3.6802480220794678,0.0034332273062318563,0.3986836075782776,3.6802480220794678,-0.0034332273062318563
55,0.23333333360000003,4,0.9288015365600586,7.971461772918701,232.7648162841797,0.4123546779155731,3.2810566425323486,-95.80592346191406,-0.4123546779155731,-3.2810566425323486,95.80592346191406,0.11176053434610367,3.1172971725463867,-91.02515411376953,0.4123546779155731,3.2810566425323486,-95.80592346191406,-0.4123546779155731,-3.2810566425323486,95.80592346191406,0.4123546779155731,3.2810566425323486,-95.80592346191406
56,0.2375000003,4,0.9536486864089966,6.2003021240234375,425.0782470703125,0.4229882061481476,2.552046537399292,-174.96241760253906,-0.4229882061481476,-2.552046537399292,174.96241760253906,0.12186334282159805,2.4246737957000732,-166.22959899902344,0.4229882061481476,2.552046537399292,-174.96241760253906,-0.4229882061481476,-2.552046537399292,174.96241760253906,0.4229882061481476,2.552046537399292,-174.96241760253906
57,0.241666667,4,0.9695663452148438,3.965304374694824,536.3995361328125,0.4297887086868286,1.6321204900741577,-220.78224182128906,-0.4297887086868286,-1.6321204900741577,220.78224182128906,0.12832443416118622,1.5506618022918701,-209.7628631591797,0.4297887086868286,1.6321204900741577,-220.78224182128906,-0.4297887086868286,-1.6321204900741577,220.78224182128906,0.4297887086868286,1.6321204900741577,-220.78224182128906
58,0.24583333370000002,4,0.9766883254051208,1.7725838422775269,526.2529296875,0.4328286945819855,0.7295965552330017,-216.60572814941406,-0.4328286945819855,-0.7295965552330017,216.60572814941406,0.13121268153190613,0.6931793093681335,-205.79579162597656,0.4328286945819855,0.7295965552330017,-216.60572814941406,-0.4328286945819855,-0.7295965552330017,216.60572814941406,0.4328286945819855,0.7295965552330017,-216.60572814941406
59,0.25000000040000003,4,0.9778802990913391,0.2965640127658844,354.2447204589844,0.4333373010158539,0.12206553667783737,-145.80743408203125,-0.4333373010158539,-0.12206553667783737,145.80743408203125,0.1316959112882614,0.11597513407468796,-138.52899169921875,0.4333373010158539,0.12206553667783737,-145.80743408203125,-0.4333373010158539,-0.12206553667783737,145.80743408203125,0.4333373010158539,0.12206553667783737,-145.80743408203125
60,0.2541666667,5,0.9788824915885925,0.27319636940956116,25.142305374145508,0.43384605646133423,0.1221012994647026,0.00858306884765625,-0.43384605646133423,-0.1221012994647026,-0.00858306884765625,0.13220104575157166,0.12123226374387741,1.2617110013961792,0.43384605646133423,0.1221012994647026,0.00858306884765625,-0.4334099590778351,-0.01743793487548828,25.11062240600586,0.43384605646133423,0.1221012994647026,0.00858306884765625
61,0.2583333334,5,0.9848780632019043,1.6327234506607056,326.2864990234375,0.43688657879829407,0.7297253012657166,145.8297576904297,-0.43688657879829407,-0.7297253012657166,-145.8297576904297,0.13521987199783325,0.7245182394981384,144.7886199951172,0.43688657879829407,0.7297253012657166,145.8297576904297,-0.4338442385196686,-0.10422705858945847,-20.829387664794922,0.43688657879829407,0.7297253012657166,145.8297576904297
62,0.2625000001,5,0.9983281493186951,3.652561664581299,484.7611083984375,0.4436885118484497,1.632463812828064,216.6572265625,-0.4436885118484497,-1.632463812828064,-216.6572265625,0.1419733315706253,1.6208301782608032,215.11485290527344,0.4436885118484497,1.632463812828064,216.6572265625,-0.43481573462486267,-0.23315905034542084,-30.94367790222168,0.4436885118484497,1.632463812828064,216.6572265625
63,0.2666666668,5,1.0194590091705322,5.711266994476318,494.0893249511719,0.45432424545288086,2.5525758266448975,220.82687377929688,-0.45432424545288086,-2.5525758266448975,-220.82687377929688,0.15253324806690216,2.534379720687866,219.2518768310547,0.45432424545288086,2.5525758266448975,220.82687377929688,-0.4363348186016083,-0.3645801246166229,-31.54105567932129,0.45432424545288086,2.5525758266448975,220.82687377929688
64,0.2708333335,5,1.0467939376831055,7.342694282531738,391.54241943359375,0.46799808740615845,3.281721830368042,174.99502563476562,-0.46799808740615845,-3.281721830368042,-174.99502563476562,0.1661095917224884,3.258322238922119,173.74620056152344,0.46799808740615845,3.281721830368042,174.99502563476562,-0.4382878243923187,-0.4687213599681854,-24.993894577026367,0.46799808740615845,3.281721830368042,174.99502563476562
65,0.2750000002,5,1.0776631832122803,8.236077308654785,214.41183471679688,0.48333561420440674,3.6810061931610107,95.82823944091797,-0.48333561420440674,-3.6810061931610107,-95.82823944091797,0.18133778870105743,3.6547670364379883,95.14674377441406,0.48333561420440674,3.6810061931610107,95.82823944091797,-0.44047844409942627,-0.5257487297058105,-13.686568260192871,0.48333561420440674,3.6810061931610107,95.82823944091797
66,0.2791666669,5,1.108735203742981,8.236075401306152,0.0019192324252799153,0.49867314100265503,3.6810061931610107,0.0,-0.49867314100265503,-3.6810061931610107,0.0,0.19656597077846527,3.6547634601593018,-0.0008583068265579641,0.49867314100265503,3.6810061931610107,0.0,-0.4426690936088562,-0.5257558822631836,-0.0017166136531159282,0.49867314100265503,3.6810061931610107,0.0
67,0.2833333336,5,1.136594295501709,7.342724323272705,214.40428161621094,0.5123470425605774,3.281736135482788,-95.8248062133789,-0.5123470425605774,-3.281736135482788,95.8248062133789,0.2101423591375351,3.2583329677581787,-95.143310546875,0.5123470425605774,3.281736135482788,-95.8248062133789,-0.44462209939956665,-0.4687213599681854,13.688284873962402,0.5123470425605774,3.281736135482788,-95.8248062133789
